Time1,Time2,Mech Data,new_column
7.47,11.07,0.032204819,
7.48,11.08,0.032204819,0.035927711
7.49,11.1,0.032204819,0.035927711
7.5,11.11,0.032204819,0.035927711
7.51,11.13,0.029253012,
7.52,11.14,0.029253012,0.035783133
7.53,11.16,0.029253012,0.035783133
7.54,11.17,0.029253012,
7.55,11.19,0.02746988,0.035783133
7.56,11.2,0.02746988,0.035783133
7.57,11.22,0.02746988,
7.58,11.23,0.02746988,0.035951807
7.59,11.25,0.027072289,0.035951807
7.6,11.26,0.027072289,
7.61,11.28,0.027072289,0.035951807
7.62,11.29,0.027072289,0.035951807
7.63,11.31,0.027373494,
7.64,11.32,0.027373494,0.035722892
7.65,11.34,0.027373494,0.035722892
7.66,11.35,0.027373494,0.035722892
7.67,11.36,0.028313253,
7.68,11.38,0.028313253,0.035722892
7.69,11.4,0.028313253,
7.7,11.41,0.028313253,0.035987952
7.71,11.42,0.029325301,0.035987952
7.72,11.44,0.029325301,0.035987952
7.73,11.45,0.029325301,
7.74,11.47,0.029325301,0.035987952
7.75,11.48,0.031048193,0.035819277
7.76,11.5,0.031048193,
7.77,11.51,0.031048193,0.035819277
7.78,11.53,0.031048193,0.035819277
7.79,11.54,0.032783133,
7.8,11.56,0.032783133,0.035819277
7.81,11.57,0.032783133,0.035831325
7.82,11.59,0.032783133,
7.83,11.6,0.034120482,0.035831325
7.84,11.62,0.034120482,0.035831325
7.85,11.63,0.034120482,
7.86,11.65,0.034120482,0.035831325
7.87,11.66,0.035253012,0.035879518
7.88,11.68,0.035253012,
7.89,11.69,0.035253012,0.035879518
7.9,11.7,0.035253012,0.035879518
7.91,11.72,0.036783133,
7.92,11.74,0.036783133,0.035879518
7.93,11.75,0.036783133,0.035795181
7.94,11.76,0.036783133,0.035795181
7.95,11.78,0.037084337,
7.96,11.79,0.037084337,0.035795181
7.97,11.81,0.037084337,
7.98,11.82,0.037084337,0.035795181
7.99,11.84,0.037120482,0.035819277
8,11.85,0.037120482,0.035819277
8.01,11.87,0.037120482,
8.02,11.88,0.037120482,0.035819277
8.03,11.9,0.03686747,0.035819277
8.04,11.91,0.03686747,
8.05,11.93,0.03686747,0.035831325
8.06,11.94,0.03686747,0.035831325
8.07,11.96,0.03560241,
8.08,11.97,0.03560241,0.035831325
8.09,11.98,0.03560241,0.035831325
8.1,12,0.03560241,
8.11,12.02,0.033843373,0.035771084
8.12,12.03,0.033843373,0.035771084
8.13,12.04,0.033843373,
8.14,12.06,0.033843373,0.035771084
8.15,12.08,0.03246988,0.035771084
8.16,12.09,0.03246988,
8.17,12.1,0.03246988,0.035638554
8.18,12.12,0.03246988,0.035638554
8.19,12.13,0.03113253,
8.2,12.15,0.03113253,0.035638554
8.21,12.16,0.03113253,0.035638554
8.22,12.18,0.03113253,
8.23,12.19,0.030277108,0.035638554
8.24,12.21,0.030277108,0.035638554
8.25,12.22,0.030277108,
8.26,12.24,0.030277108,0.035638554
8.27,12.25,0.029204819,0.035638554
8.28,12.27,0.029204819,
8.29,12.28,0.029204819,0.035783133
8.3,12.3,0.029204819,0.035783133
8.31,12.31,0.028795181,
8.32,12.32,0.028795181,0.035783133
8.33,12.34,0.028795181,0.035783133
8.34,12.35,0.028795181,0.035722892
8.35,12.37,0.028120482,
8.36,12.38,0.028120482,0.035722892
8.37,12.4,0.028120482,0.035722892
8.38,12.41,0.028120482,
8.39,12.43,0.028108434,0.035722892
8.4,12.44,0.028108434,0.035987952
8.41,12.46,0.028108434,
8.42,12.47,0.028108434,0.035987952
8.43,12.49,0.028325301,0.035987952
8.44,12.5,0.028325301,
8.45,12.53,0.028325301,0.035987952
8.46,12.53,0.028325301,0.035915663
8.47,12.55,0.028710843,
8.48,12.56,0.028710843,0.035915663
8.49,12.58,0.028710843,0.035915663
8.5,12.59,0.028710843,
8.51,12.6,0.02960241,0.035915663
8.52,12.62,0.02960241,0.035951807
8.53,12.64,0.02960241,
8.54,12.65,0.02960241,0.035951807
8.55,12.66,0.031072289,0.035951807
8.56,12.68,0.031072289,
8.57,12.69,0.031072289,0.035951807
8.58,12.71,0.031072289,0.035891566
8.59,12.72,0.03260241,
8.6,12.74,0.03260241,0.035891566
8.61,12.75,0.03260241,
8.62,12.77,0.03260241,0.035891566
8.63,12.78,0.034204819,0.035891566
8.64,12.8,0.034204819,0.035783133
8.65,12.81,0.034204819,0.035783133
8.66,12.83,0.034204819,
8.67,12.84,0.035421687,0.035783133
8.68,12.86,0.035421687,0.035783133
8.69,12.87,0.035421687,
8.7,12.89,0.035421687,0.035638554
8.71,12.9,0.037144578,0.035638554
8.72,12.92,0.037144578,
8.73,12.93,0.037144578,0.035638554
8.74,12.94,0.037144578,0.035638554
8.75,12.96,0.037807229,
8.76,12.97,0.037807229,0.036060241
8.77,12.99,0.037807229,0.036060241
8.78,13,0.037807229,
8.79,13.02,0.038421687,0.036060241
8.8,13.03,0.038421687,0.036060241
8.81,13.05,0.038421687,
8.82,13.06,0.038421687,0.037024096
8.83,13.08,0.038361446,0.037024096
8.84,13.09,0.038361446,
8.85,13.11,0.038361446,0.037024096
8.86,13.12,0.038361446,0.037024096
8.87,13.14,0.03726506,
8.88,13.15,0.03726506,0.03873494
8.89,13.17,0.03726506,0.03873494
8.9,13.18,0.03726506,
8.91,13.2,0.035385542,0.03873494
8.92,13.21,0.035385542,0.03873494
8.93,13.22,0.035385542,
8.94,13.24,0.035385542,0.039819277
8.95,13.26,0.033626506,0.039819277
8.96,13.27,0.033626506,
8.97,13.28,0.033626506,0.039819277
8.98,13.3,0.033626506,0.039819277
8.99,13.31,0.032493976,0.041277108
9,13.33,0.032493976,
9.01,13.34,0.032493976,0.041277108
9.02,13.36,0.032493976,0.041277108
9.03,13.37,0.031228916,
9.04,13.39,0.031228916,0.041277108
9.05,13.4,0.031228916,0.045240964
9.06,13.42,0.031228916,
9.07,13.43,0.03060241,0.045240964
9.08,13.45,0.03060241,0.045240964
9.09,13.46,0.03060241,
9.1,13.48,0.03060241,0.045240964
9.11,13.49,0.029361446,0.050060241
9.12,13.51,0.029361446,
9.13,13.52,0.029361446,0.050060241
9.14,13.54,0.029361446,0.050060241
9.15,13.55,0.028686747,
9.16,13.56,0.028686747,0.050060241
9.17,13.58,0.028686747,0.05386747
9.18,13.6,0.028686747,
9.19,13.61,0.028614458,0.05386747
9.2,13.62,0.028614458,0.05386747
9.21,13.64,0.028614458,
9.22,13.65,0.028614458,0.05386747
9.23,13.67,0.02860241,0.058108434
9.24,13.68,0.02860241,
9.25,13.7,0.02860241,0.058108434
9.26,13.71,0.02860241,0.058108434
9.27,13.73,0.028939759,
9.28,13.74,0.028939759,0.058108434
9.29,13.76,0.028939759,0.061325301
9.3,13.77,0.028939759,
9.31,13.79,0.030012048,0.061325301
9.32,13.8,0.030012048,0.061325301
9.33,13.82,0.030012048,
9.34,13.83,0.030012048,0.061325301
9.35,13.84,0.031373494,0.062361446
9.36,13.86,0.031373494,
9.37,13.88,0.031373494,0.062361446
9.38,13.89,0.031373494,0.062361446
9.39,13.9,0.033385542,
9.4,13.92,0.033385542,0.062361446
9.41,13.93,0.033385542,0.062060241
9.42,13.95,0.033385542,
9.43,13.96,0.034843373,0.062060241
9.44,13.98,0.034843373,0.062060241
9.45,13.99,0.034843373,
9.46,14.01,0.034843373,0.062060241
9.47,14.02,0.036156627,0.061168675
9.48,14.04,0.036156627,
9.49,14.05,0.036156627,0.061168675
9.5,14.07,0.036156627,0.061168675
9.51,14.08,0.037216867,
9.52,14.1,0.037216867,0.061168675
9.53,14.11,0.037216867,0.059253012
9.54,14.13,0.037216867,
9.55,14.14,0.038566265,0.059253012
9.56,14.16,0.038566265,0.059253012
9.57,14.17,0.038566265,
9.58,14.18,0.038566265,0.059253012
9.59,14.2,0.038927711,0.057385542
9.6,14.22,0.038927711,
9.61,14.23,0.038927711,0.057385542
9.62,14.24,0.038927711,0.057385542
9.63,14.26,0.039216867,
9.64,14.27,0.039216867,0.057385542
9.65,14.29,0.039216867,0.054771084
9.66,14.3,0.039216867,
9.67,14.32,0.038578313,0.054771084
9.68,14.33,0.038578313,0.054771084
9.69,14.35,0.038578313,
9.7,14.36,0.038578313,0.054771084
9.71,14.38,0.037060241,0.051493976
9.72,14.39,0.037060241,
9.73,14.41,0.037060241,0.051493976
9.74,14.42,0.037060241,0.051493976
9.75,14.44,0.035120482,
9.76,14.45,0.035120482,0.051493976
9.77,14.47,0.035120482,0.047626506
9.78,14.48,0.035120482,0.047626506
9.79,14.5,0.033349398,
9.8,14.51,0.033349398,0.047626506
9.81,14.52,0.033349398,
9.82,14.54,0.033349398,0.047626506
9.83,14.55,0.032036145,0.043096386
9.84,14.57,0.032036145,
9.85,14.58,0.032036145,0.043096386
9.86,14.6,0.032036145,0.043096386
9.87,14.61,0.031289157,0.043096386
9.88,14.63,0.031289157,
9.89,14.64,0.031289157,0.037698795
9.9,14.66,0.031289157,0.037698795
9.91,14.67,0.030156627,
9.92,14.69,0.030156627,0.037698795
9.93,14.7,0.030156627,0.037698795
9.94,14.72,0.030156627,
9.95,14.73,0.029277108,0.033710843
9.96,14.75,0.029277108,0.033710843
9.97,14.76,0.029277108,
9.98,14.78,0.029277108,0.033710843
9.99,14.79,0.028903614,0.033710843
10,14.8,0.028903614,
10.01,14.82,0.028903614,0.03260241
10.02,14.84,0.028903614,0.03260241
10.03,14.85,0.028807229,
10.04,14.87,0.028807229,0.03260241
10.05,14.88,0.028807229,0.03260241
10.06,14.89,0.028807229,
10.07,14.91,0.029192771,0.032228916
10.08,14.92,0.029192771,0.032228916
10.09,14.94,0.029192771,
10.1,14.95,0.029192771,0.032228916
10.11,14.97,0.029674699,0.032228916
10.12,14.98,0.029674699,
10.13,15,0.029674699,0.032903614
10.14,15.01,0.029674699,0.032903614
10.15,15.03,0.031072289,0.032903614
10.16,15.04,0.031072289,
10.17,15.06,0.031072289,0.032903614
10.18,15.07,0.031072289,0.033506024
10.19,15.09,0.033024096,
10.2,15.1,0.033024096,0.033506024
10.21,15.12,0.033024096,0.033506024
10.22,15.13,0.033024096,
10.23,15.14,0.03460241,0.033506024
10.24,15.16,0.03460241,0.034385542
10.25,15.17,0.03460241,
10.26,15.19,0.03460241,0.034385542
10.27,15.2,0.036,0.034385542
10.28,15.22,0.036,
10.29,15.23,0.036,0.034385542
10.3,15.25,0.036,0.036240964
10.31,15.26,0.037337349,
10.32,15.28,0.037337349,0.036240964
10.33,15.29,0.037337349,0.036240964
10.34,15.31,0.037337349,
10.35,15.32,0.038638554,0.036240964
10.36,15.34,0.038638554,0.03753012
10.37,15.35,0.038638554,
10.38,15.37,0.038638554,0.03753012
10.39,15.38,0.039337349,0.03753012
10.4,15.4,0.039337349,0.03753012
10.41,15.41,0.039337349,
10.42,15.42,0.039337349,0.038409639
10.43,15.44,0.039337349,
10.44,15.46,0.039337349,0.038409639
10.45,15.47,0.039337349,0.038409639
10.46,15.48,0.039337349,0.038409639
10.47,15.5,0.039421687,
10.48,15.51,0.039421687,0.039626506
10.49,15.53,0.039421687,0.039626506
10.5,15.54,0.039421687,
10.51,15.56,0.037831325,0.039626506
10.52,15.57,0.037831325,0.039626506
10.53,15.59,0.037831325,
10.54,15.6,0.037831325,0.040325301
10.55,15.62,0.036156627,0.040325301
10.56,15.63,0.036156627,
10.57,15.65,0.036156627,0.040325301
10.58,15.66,0.036156627,0.040325301
10.59,15.68,0.034481928,
10.6,15.69,0.034481928,0.040277108
10.61,15.71,0.034481928,0.040277108
10.62,15.72,0.034481928,
10.63,15.74,0.033012048,0.040277108
10.64,15.75,0.033012048,0.040277108
10.65,15.76,0.033012048,
10.66,15.78,0.033012048,0.040301205
10.67,15.79,0.031843373,0.040301205
10.68,15.81,0.031843373,
10.69,15.82,0.031843373,0.040301205
10.7,15.84,0.031843373,0.040301205
10.71,15.85,0.030698795,
10.72,15.87,0.030698795,0.039566265
10.73,15.88,0.030698795,0.039566265
10.74,15.9,0.030698795,0.039566265
10.75,15.91,0.029240964,
10.76,15.93,0.029240964,0.039566265
10.77,15.94,0.029240964,
10.78,15.96,0.029240964,0.038120482
10.79,15.97,0.028795181,0.038120482
10.8,15.99,0.028795181,0.038120482
10.81,16,0.028795181,
10.82,16.02,0.028795181,0.038120482
10.83,16.03,0.028783133,
10.84,16.05,0.028783133,0.036578313
10.85,16.06,0.028783133,0.036578313
10.86,16.08,0.028783133,0.036578313
10.87,16.09,0.028987952,
10.88,16.1,0.028987952,0.036578313
10.89,16.12,0.028987952,0.035
10.9,16.13,0.028987952,
10.91,16.15,0.029361446,0.035
10.92,16.16,0.029361446,0.035
10.93,16.18,0.029361446,
10.94,16.19,0.029361446,0.035
10.95,16.21,0.03060241,
10.96,16.22,0.03060241,0.033951807
10.97,16.24,0.03060241,0.033951807
10.98,16.25,0.03060241,0.033951807
10.99,16.27,0.032710843,
11,16.28,0.032710843,0.033951807
11.01,16.3,0.032710843,0.032783133
11.02,16.31,0.032710843,
11.03,16.33,0.034373494,0.032783133
11.04,16.34,0.034373494,0.032783133
11.05,16.36,0.034373494,
11.06,16.37,0.034373494,0.032783133
11.07,16.39,0.035650602,0.032204819
11.08,16.4,0.035650602,0.032204819
11.09,16.42,0.035650602,
11.1,16.43,0.035650602,0.032204819
11.11,16.44,0.037204819,0.032204819
11.12,16.46,0.037204819,
11.13,16.47,0.037204819,0.029253012
11.14,16.49,0.037204819,0.029253012
11.15,16.5,0.038084337,
11.16,16.52,0.038084337,0.029253012
11.17,16.53,0.038084337,0.029253012
11.18,16.55,0.038084337,
11.19,16.56,0.039313253,0.02746988
11.2,16.58,0.039313253,0.02746988
11.21,16.59,0.039313253,
11.22,16.61,0.039313253,0.02746988
11.23,16.62,0.03939759,0.02746988
11.24,16.64,0.03939759,
11.25,16.65,0.03939759,0.027072289
11.26,16.67,0.03939759,0.027072289
11.27,16.68,0.039433735,
11.28,16.7,0.039433735,0.027072289
11.29,16.71,0.039433735,0.027072289
11.3,16.73,0.039433735,
11.31,16.74,0.038590361,0.027373494
11.32,16.75,0.038590361,0.027373494
11.33,16.77,0.038590361,
11.34,16.78,0.038590361,0.027373494
11.35,16.8,0.036879518,0.027373494
11.36,16.81,0.036879518,0.028313253
11.37,16.83,0.036879518,
11.38,16.85,0.036879518,0.028313253
11.39,16.86,0.034915663,
11.4,16.87,0.034915663,0.028313253
11.41,16.89,0.034915663,0.028313253
11.42,16.9,0.034915663,0.029325301
11.43,16.92,0.033361446,
11.44,16.93,0.033361446,0.029325301
11.45,16.95,0.033361446,0.029325301
11.46,16.96,0.033361446,
11.47,16.98,0.03213253,0.029325301
11.48,16.99,0.03213253,0.031048193
11.49,17,0.03213253,
11.5,17.02,0.03213253,0.031048193
11.51,17.04,0.03086747,0.031048193
11.52,17.05,0.03086747,
11.53,17.06,0.03086747,0.031048193
11.54,17.08,0.03086747,0.032783133
11.55,17.09,0.02986747,
11.56,17.11,0.02986747,0.032783133
11.57,17.12,0.02986747,0.032783133
11.58,17.14,0.02986747,
11.59,17.15,0.028987952,0.032783133
11.6,17.17,0.028987952,0.034120482
11.61,17.18,0.028987952,
11.62,17.2,0.028987952,0.034120482
11.63,17.21,0.028819277,0.034120482
11.64,17.23,0.028819277,
11.65,17.24,0.028819277,0.034120482
11.66,17.26,0.028819277,0.035253012
11.67,17.27,0.028843373,
11.68,17.29,0.028843373,0.035253012
11.69,17.3,0.028843373,0.035253012
11.7,17.32,0.028843373,0.035253012
11.71,17.33,0.029096386,
11.72,17.34,0.029096386,0.036783133
11.73,17.36,0.029096386,
11.74,17.37,0.029096386,0.036783133
11.75,17.39,0.030301205,0.036783133
11.76,17.4,0.030301205,0.036783133
11.77,17.42,0.030301205,
11.78,17.43,0.030301205,0.037084337
11.79,17.45,0.031939759,0.037084337
11.8,17.46,0.031939759,
11.81,17.48,0.031939759,0.037084337
11.82,17.49,0.031939759,0.037084337
11.83,17.51,0.033674699,
11.84,17.52,0.033674699,0.037120482
11.85,17.54,0.033674699,0.037120482
11.86,17.55,0.033674699,
11.87,17.57,0.035144578,0.037120482
11.88,17.58,0.035144578,0.037120482
11.89,17.6,0.035144578,
11.9,17.61,0.035144578,0.03686747
11.91,17.62,0.036710843,0.03686747
11.92,17.64,0.036710843,
11.93,17.66,0.036710843,0.03686747
11.94,17.67,0.036710843,0.03686747
11.95,17.68,0.037843373,
11.96,17.7,0.037843373,0.03560241
11.97,17.71,0.037843373,0.03560241
11.98,17.73,0.037843373,0.03560241
11.99,17.74,0.039337349,
12,17.76,0.039337349,0.03560241
12.01,17.77,0.039337349,
12.02,17.79,0.039337349,0.033843373
12.03,17.8,0.039542169,0.033843373
12.04,17.82,0.039542169,0.033843373
12.05,17.83,0.039542169,
12.06,17.85,0.039542169,0.033843373
12.07,17.86,0.039746988,
12.08,17.88,0.039746988,0.03246988
12.09,17.89,0.039746988,0.03246988
12.1,17.91,0.039746988,0.03246988
12.11,17.92,0.039144578,
12.12,17.93,0.039144578,0.03246988
12.13,17.95,0.039144578,0.03113253
12.14,17.96,0.039144578,
12.15,17.98,0.03753012,0.03113253
12.16,17.99,0.03753012,0.03113253
12.17,18.01,0.03753012,
12.18,18.02,0.03753012,0.03113253
12.19,18.04,0.035554217,0.030277108
12.2,18.05,0.035554217,
12.21,18.07,0.035554217,0.030277108
12.22,18.08,0.035554217,0.030277108
12.23,18.1,0.034048193,
12.24,18.11,0.034048193,0.030277108
12.25,18.13,0.034048193,0.029204819
12.26,18.14,0.034048193,
12.27,18.16,0.032409639,0.029204819
12.28,18.17,0.032409639,0.029204819
12.29,18.19,0.032409639,
12.3,18.2,0.032409639,0.029204819
12.31,18.22,0.031445783,0.028795181
12.32,18.23,0.031445783,0.028795181
12.33,18.25,0.031445783,
12.34,18.26,0.031445783,0.028795181
12.35,18.27,0.030156627,0.028795181
12.36,18.29,0.030156627,
12.37,18.3,0.030156627,0.028120482
12.38,18.32,0.030156627,0.028120482
12.39,18.33,0.029084337,
12.4,18.35,0.029084337,0.028120482
12.41,18.36,0.029084337,0.028120482
12.42,18.38,0.029084337,
12.43,18.39,0.028698795,0.028108434
12.44,18.41,0.028698795,0.028108434
12.45,18.42,0.028698795,
12.46,18.44,0.028698795,0.028108434
12.47,18.45,0.028698795,0.028108434
12.48,18.47,0.028698795,
12.49,18.48,0.028698795,0.028325301
12.5,18.5,0.028698795,0.028325301
12.51,18.51,0.02913253,
12.52,18.53,0.02913253,
12.53,18.54,0.02913253,0.028325301
12.54,18.56,0.02913253,
12.55,18.57,0.029686747,0.028710843
12.56,18.58,0.029686747,0.028710843
12.57,18.6,0.029686747,
12.58,18.61,0.029686747,0.028710843
12.59,18.63,0.031240964,0.028710843
12.6,18.64,0.031240964,0.02960241
12.61,18.66,0.031240964,
12.62,18.67,0.031240964,0.02960241
12.63,18.69,0.033325301,
12.64,18.7,0.033325301,0.02960241
12.65,18.72,0.033325301,0.02960241
12.66,18.73,0.033325301,0.031072289
12.67,18.75,0.03460241,
12.68,18.76,0.03460241,0.031072289
12.69,18.78,0.03460241,0.031072289
12.7,18.79,0.03460241,
12.71,18.81,0.03613253,0.031072289
12.72,18.82,0.03613253,0.03260241
12.73,18.84,0.03613253,
12.74,18.85,0.03613253,0.03260241
12.75,18.86,0.03739759,0.03260241
12.76,18.88,0.03739759,
12.77,18.9,0.03739759,0.03260241
12.78,18.91,0.03739759,0.034204819
12.79,18.92,0.038614458,
12.8,18.94,0.038614458,0.034204819
12.81,18.95,0.038614458,0.034204819
12.82,18.97,0.038614458,
12.83,18.98,0.039710843,0.034204819
12.84,19,0.039710843,0.035421687
12.85,19.01,0.039710843,
12.86,19.03,0.039710843,0.035421687
12.87,19.04,0.039819277,0.035421687
12.88,19.06,0.039819277,
12.89,19.07,0.039819277,0.035421687
12.9,19.09,0.039819277,0.037144578
12.91,19.1,0.039698795,
12.92,19.12,0.039698795,0.037144578
12.93,19.13,0.039698795,0.037144578
12.94,19.15,0.039698795,0.037144578
12.95,19.16,0.037987952,
12.96,19.18,0.037987952,0.037807229
12.97,19.19,0.037987952,0.037807229
12.98,19.2,0.037987952,
12.99,19.22,0.036204819,0.037807229
13,19.24,0.036204819,0.037807229
13.01,19.25,0.036204819,
13.02,19.26,0.036204819,0.038421687
13.03,19.28,0.034542169,0.038421687
13.04,19.29,0.034542169,
13.05,19.31,0.034542169,0.038421687
13.06,19.32,0.034542169,0.038421687
13.07,19.34,0.032951807,
13.08,19.35,0.032951807,0.038361446
13.09,19.37,0.032951807,0.038361446
13.1,19.38,0.032951807,
13.11,19.4,0.031879518,0.038361446
13.12,19.41,0.031879518,0.038361446
13.13,19.43,0.031879518,
13.14,19.44,0.031879518,0.03726506
13.15,19.46,0.030626506,0.03726506
13.16,19.47,0.030626506,
13.17,19.49,0.030626506,0.03726506
13.18,19.5,0.030626506,0.03726506
13.19,19.52,0.029289157,
13.2,19.53,0.029289157,0.035385542
13.21,19.55,0.029289157,0.035385542
13.22,19.56,0.029289157,0.035385542
13.23,19.57,0.028674699,
13.24,19.59,0.028674699,0.035385542
13.25,19.6,0.028674699,
13.26,19.62,0.028674699,0.033626506
13.27,19.63,0.028783133,0.033626506
13.28,19.65,0.028783133,0.033626506
13.29,19.66,0.028783133,
13.3,19.68,0.028783133,0.033626506
13.31,19.69,0.028722892,0.032493976
13.32,19.71,0.028722892,
13.33,19.72,0.028722892,0.032493976
13.34,19.74,0.028722892,0.032493976
13.35,19.75,0.029253012,
13.36,19.77,0.029253012,0.032493976
13.37,19.78,0.029253012,0.031228916
13.38,19.8,0.029253012,
13.39,19.81,0.03046988,0.031228916
13.4,19.82,0.03046988,0.031228916
13.41,19.84,0.03046988,
13.42,19.86,0.03046988,0.031228916
13.43,19.87,0.032445783,0.03060241
13.44,19.88,0.032445783,
13.45,19.9,0.032445783,0.03060241
13.46,19.91,0.032445783,0.03060241
13.47,19.93,0.034216867,
13.48,19.94,0.034216867,0.03060241
13.49,19.96,0.034216867,0.029361446
13.5,19.97,0.034216867,
13.51,19.99,0.035506024,0.029361446
13.52,20,0.035506024,0.029361446
13.53,20.02,0.035506024,
13.54,20.03,0.035506024,0.029361446
13.55,20.05,0.037361446,0.028686747
13.56,20.06,0.037361446,0.028686747
13.57,20.08,0.037361446,
13.58,20.09,0.037361446,0.028686747
13.59,20.11,0.038433735,
13.6,20.12,0.038433735,0.028686747
13.61,20.14,0.038433735,0.028614458
13.62,20.15,0.038433735,0.028614458
13.63,20.16,0.039433735,
13.64,20.18,0.039433735,0.028614458
13.65,20.19,0.039433735,0.028614458
13.66,20.21,0.039433735,
13.67,20.22,0.039939759,0.02860241
13.68,20.24,0.039939759,0.02860241
13.69,20.25,0.039939759,
13.7,20.27,0.039939759,0.02860241
13.71,20.28,0.039807229,0.02860241
13.72,20.3,0.039807229,
13.73,20.31,0.039807229,0.028939759
13.74,20.33,0.039807229,0.028939759
13.75,20.34,0.03846988,
13.76,20.36,0.03846988,0.028939759
13.77,20.37,0.03846988,0.028939759
13.78,20.39,0.03846988,
13.79,20.4,0.037108434,0.030012048
13.8,20.42,0.037108434,0.030012048
13.81,20.43,0.037108434,
13.82,20.44,0.037108434,0.030012048
13.83,20.46,0.035108434,0.030012048
13.84,20.48,0.035108434,0.031373494
13.85,20.49,0.035108434,
13.86,20.5,0.035108434,0.031373494
13.87,20.52,0.03360241,
13.88,20.53,0.03360241,0.031373494
13.89,20.55,0.03360241,0.031373494
13.9,20.56,0.03360241,0.033385542
13.91,20.58,0.032240964,
13.92,20.59,0.032240964,0.033385542
13.93,20.61,0.032240964,0.033385542
13.94,20.62,0.032240964,
13.95,20.64,0.031156627,0.033385542
13.96,20.65,0.031156627,0.034843373
13.97,20.67,0.031156627,
13.98,20.68,0.031156627,0.034843373
13.99,20.7,0.02960241,0.034843373
14,20.71,0.02960241,
14.01,20.73,0.02960241,0.034843373
14.02,20.74,0.02960241,0.036156627
14.03,20.76,0.028650602,
14.04,20.77,0.028650602,0.036156627
14.05,20.78,0.028650602,0.036156627
14.06,20.8,0.028650602,
14.07,20.81,0.028240964,0.036156627
14.08,20.83,0.028240964,0.037216867
14.09,20.85,0.028240964,
14.1,20.86,0.028240964,0.037216867
14.11,20.87,0.02853012,0.037216867
14.12,20.89,0.02853012,
14.13,20.9,0.02853012,0.037216867
14.14,20.92,0.02853012,0.038566265
14.15,20.93,0.029036145,
14.16,20.95,0.029036145,0.038566265
14.17,20.96,0.029036145,0.038566265
14.18,20.98,0.029036145,0.038566265
14.19,20.99,0.029843373,
14.2,21.01,0.029843373,0.038927711
14.21,21.02,0.029843373,
14.22,21.04,0.029843373,0.038927711
14.23,21.05,0.031590361,0.038927711
14.24,21.06,0.031590361,0.038927711
14.25,21.08,0.031590361,
14.26,21.1,0.031590361,0.039216867
14.27,21.11,0.033542169,0.039216867
14.28,21.12,0.033542169,
14.29,21.14,0.033542169,0.039216867
14.3,21.16,0.033542169,0.039216867
14.31,21.17,0.035216867,
14.32,21.18,0.035216867,0.038578313
14.33,21.2,0.035216867,0.038578313
14.34,21.21,0.035216867,
14.35,21.23,0.03660241,0.038578313
14.36,21.24,0.03660241,0.038578313
14.37,21.26,0.03660241,
14.38,21.27,0.03660241,0.037060241
14.39,21.29,0.037698795,0.037060241
14.4,21.3,0.037698795,
14.41,21.32,0.037698795,0.037060241
14.42,21.33,0.037698795,0.037060241
14.43,21.35,0.039433735,
14.44,21.36,0.039433735,0.035120482
14.45,21.38,0.039433735,0.035120482
14.46,21.39,0.039433735,
14.47,21.4,0.039855422,0.035120482
14.48,21.42,0.039855422,0.035120482
14.49,21.43,0.039855422,
14.5,21.45,0.039855422,0.033349398
14.51,21.46,0.03973494,0.033349398
14.52,21.48,0.03973494,0.033349398
14.53,21.49,0.03973494,
14.54,21.51,0.03973494,0.033349398
14.55,21.52,0.039012048,0.032036145
14.56,21.54,0.039012048,
14.57,21.55,0.039012048,0.032036145
14.58,21.57,0.039012048,0.032036145
14.59,21.58,0.037807229,
14.6,21.6,0.037807229,0.032036145
14.61,21.61,0.037807229,0.031289157
